timestamp,utc_usec,lat,lon,alt_msl,utc
182092193,1768273457875381,14.5371305,121.3732156,386.765,2026-01-13 03:04:17.875381+00:00
182266015,1768273458000381,14.5371305,121.3732157,386.766,2026-01-13 03:04:18.000381+00:00
182343257,1768273458125381,14.5371305,121.3732156,386.761,2026-01-13 03:04:18.125381+00:00
182472188,1768273458250381,14.5371305,121.3732156,386.771,2026-01-13 03:04:18.250381+00:00
182592188,1768273458375381,14.5371305,121.3732156,386.779,2026-01-13 03:04:18.375381+00:00
182720195,1768273458500381,14.5371305,121.3732156,386.772,2026-01-13 03:04:18.500381+00:00
182844194,1768273458625381,14.5371305,121.3732156,386.789,2026-01-13 03:04:18.625381+00:00
182969197,1768273458750381,14.5371305,121.3732156,386.795,2026-01-13 03:04:18.750381+00:00
183095188,1768273458875381,14.5371305,121.3732156,386.79,2026-01-13 03:04:18.875381+00:00
183259195,1768273459000381,14.5371305,121.3732156,386.803,2026-01-13 03:04:19.000381+00:00
183343188,1768273459125381,14.5371305,121.3732156,386.801,2026-01-13 03:04:19.125381+00:00
183475186,1768273459250380,14.5371305,121.3732156,386.813,2026-01-13 03:04:19.250380+00:00
183597302,1768273459375380,14.5371305,121.3732156,386.809,2026-01-13 03:04:19.375380+00:00
183722257,1768273459500380,14.5371305,121.3732156,386.816,2026-01-13 03:04:19.500380+00:00
183843187,1768273459625380,14.5371305,121.3732155,386.812,2026-01-13 03:04:19.625380+00:00
183967505,1768273459750380,14.5371305,121.3732156,386.811,2026-01-13 03:04:19.750380+00:00
184094192,1768273459875380,14.5371305,121.3732155,386.824,2026-01-13 03:04:19.875380+00:00
184250189,1768273460000380,14.5371305,121.3732155,386.827,2026-01-13 03:04:20.000380+00:00
184342189,1768273460125380,14.5371304,121.3732155,386.828,2026-01-13 03:04:20.125380+00:00
184469186,1768273460250380,14.5371305,121.3732155,386.834,2026-01-13 03:04:20.250380+00:00
184592195,1768273460375380,14.5371305,121.3732155,386.838,2026-01-13 03:04:20.375380+00:00
184719186,1768273460500380,14.5371305,121.3732155,386.844,2026-01-13 03:04:20.500380+00:00
184843187,1768273460625380,14.5371305,121.3732155,386.837,2026-01-13 03:04:20.625380+00:00
184967703,1768273460750380,14.5371305,121.3732155,386.846,2026-01-13 03:04:20.750380+00:00
185095187,1768273460875380,14.5371304,121.3732155,386.851,2026-01-13 03:04:20.875380+00:00
185265186,1768273461000380,14.5371304,121.3732154,386.855,2026-01-13 03:04:21.000380+00:00
185343252,1768273461125380,14.5371304,121.3732155,386.868,2026-01-13 03:04:21.125380+00:00
185469185,1768273461250380,14.5371304,121.3732154,386.867,2026-01-13 03:04:21.250380+00:00
185599188,1768273461375380,14.5371304,121.3732154,386.879,2026-01-13 03:04:21.375380+00:00
185719192,1768273461500380,14.5371305,121.3732154,386.895,2026-01-13 03:04:21.500380+00:00
185844186,1768273461625380,14.5371305,121.3732152,386.942,2026-01-13 03:04:21.625380+00:00
185964291,1768273461750380,14.5371305,121.3732153,387.007,2026-01-13 03:04:21.750380+00:00
186092187,1768273461875380,14.5371305,121.3732152,387.1,2026-01-13 03:04:21.875380+00:00
186255196,1768273462000380,14.5371307,121.3732152,387.094,2026-01-13 03:04:22.000380+00:00
186343186,1768273462125380,14.5371305,121.373215,387.213,2026-01-13 03:04:22.125380+00:00
186465189,1768273462250380,14.5371307,121.373215,387.272,2026-01-13 03:04:22.250380+00:00
186593193,1768273462375380,14.5371306,121.373215,387.398,2026-01-13 03:04:22.375380+00:00
186717412,1768273462500380,14.5371305,121.3732147,387.546,2026-01-13 03:04:22.500380+00:00
186842188,1768273462625380,14.5371304,121.3732146,387.611,2026-01-13 03:04:22.625380+00:00
186965192,1768273462750380,14.5371304,121.3732147,387.734,2026-01-13 03:04:22.750380+00:00
187096245,1768273462875380,14.5371303,121.3732146,387.889,2026-01-13 03:04:22.875380+00:00
187259193,1768273463000380,14.5371302,121.3732146,388.001,2026-01-13 03:04:23.000380+00:00
187346187,1768273463125380,14.53713,121.3732145,388.144,2026-01-13 03:04:23.125380+00:00
187465188,1768273463250380,14.53713,121.3732144,388.226,2026-01-13 03:04:23.250380+00:00
187592202,1768273463375380,14.5371299,121.3732146,388.335,2026-01-13 03:04:23.375380+00:00
187717398,1768273463500380,14.5371297,121.3732144,388.447,2026-01-13 03:04:23.500380+00:00
187841193,1768273463625380,14.5371297,121.3732145,388.556,2026-01-13 03:04:23.625380+00:00
187964252,1768273463750380,14.5371295,121.3732146,388.661,2026-01-13 03:04:23.750380+00:00
188094188,1768273463875380,14.5371295,121.3732147,388.762,2026-01-13 03:04:23.875380+00:00
188250196,1768273464000380,14.5371295,121.3732149,388.905,2026-01-13 03:04:24.000380+00:00
188343193,1768273464125380,14.5371294,121.3732149,389.017,2026-01-13 03:04:24.125380+00:00
188466189,1768273464250380,14.5371294,121.373215,389.135,2026-01-13 03:04:24.250380+00:00
188595189,1768273464375380,14.5371293,121.3732153,389.225,2026-01-13 03:04:24.375380+00:00
188719186,1768273464500380,14.5371293,121.3732152,389.316,2026-01-13 03:04:24.500380+00:00
188840187,1768273464625380,14.5371292,121.3732153,389.417,2026-01-13 03:04:24.625380+00:00
188965370,1768273464750380,14.5371291,121.3732153,389.52,2026-01-13 03:04:24.750380+00:00
189089188,1768273464875380,14.537129,121.3732154,389.665,2026-01-13 03:04:24.875380+00:00
189251185,1768273465000380,14.537129,121.3732154,389.727,2026-01-13 03:04:25.000380+00:00
189339189,1768273465125380,14.537129,121.3732155,389.803,2026-01-13 03:04:25.125380+00:00
189469248,1768273465250380,14.5371288,121.3732155,389.929,2026-01-13 03:04:25.250380+00:00
189594188,1768273465375380,14.5371289,121.3732154,390.021,2026-01-13 03:04:25.375380+00:00
189718186,1768273465500380,14.5371289,121.3732156,390.116,2026-01-13 03:04:25.500380+00:00
189842186,1768273465625380,14.5371288,121.3732157,390.294,2026-01-13 03:04:25.625380+00:00
189967468,1768273465750380,14.5371289,121.3732157,390.367,2026-01-13 03:04:25.750380+00:00
190095188,1768273465875380,14.5371289,121.3732157,390.396,2026-01-13 03:04:25.875380+00:00
190266189,1768273466000380,14.537129,121.3732157,390.406,2026-01-13 03:04:26.000380+00:00
190342187,1768273466125380,14.5371291,121.3732157,390.38,2026-01-13 03:04:26.125380+00:00
190469189,1768273466250380,14.5371292,121.3732157,390.371,2026-01-13 03:04:26.250380+00:00
190596250,1768273466375380,14.5371293,121.3732157,390.352,2026-01-13 03:04:26.375380+00:00
190718198,1768273466500380,14.5371293,121.3732156,390.358,2026-01-13 03:04:26.500380+00:00
190839188,1768273466625380,14.5371294,121.3732156,390.376,2026-01-13 03:04:26.625380+00:00
190967559,1768273466750380,14.5371294,121.3732154,390.439,2026-01-13 03:04:26.750380+00:00
191094187,1768273466875380,14.5371295,121.3732154,390.583,2026-01-13 03:04:26.875380+00:00
191251185,1768273467000380,14.5371296,121.3732153,390.706,2026-01-13 03:04:27.000380+00:00
191341187,1768273467125380,14.5371296,121.3732153,390.91,2026-01-13 03:04:27.125380+00:00
191470187,1768273467250380,14.5371296,121.3732152,391.13,2026-01-13 03:04:27.250380+00:00
191596188,1768273467375380,14.5371296,121.3732152,391.425,2026-01-13 03:04:27.375380+00:00
191718187,1768273467500380,14.5371295,121.3732152,391.737,2026-01-13 03:04:27.500380+00:00
191838189,1768273467625380,14.5371296,121.3732153,392.067,2026-01-13 03:04:27.625380+00:00
191965189,1768273467750380,14.5371295,121.3732151,392.426,2026-01-13 03:04:27.750380+00:00
192094251,1768273467875380,14.5371296,121.3732151,392.756,2026-01-13 03:04:27.875380+00:00
192261188,1768273468000380,14.5371295,121.3732152,393.131,2026-01-13 03:04:28.000380+00:00
192344187,1768273468125380,14.5371296,121.3732152,393.423,2026-01-13 03:04:28.125380+00:00
192473188,1768273468250380,14.5371296,121.3732153,393.769,2026-01-13 03:04:28.250380+00:00
192596187,1768273468375380,14.5371296,121.3732153,394.086,2026-01-13 03:04:28.375380+00:00
192721189,1768273468500380,14.5371297,121.3732153,394.432,2026-01-13 03:04:28.500380+00:00
192841187,1768273468625380,14.5371297,121.3732151,394.768,2026-01-13 03:04:28.625380+00:00
192969253,1768273468750380,14.5371298,121.3732151,395.131,2026-01-13 03:04:28.750380+00:00
193095361,1768273468875380,14.5371297,121.3732151,395.48,2026-01-13 03:04:28.875380+00:00
193248189,1768273469000380,14.5371298,121.373215,395.825,2026-01-13 03:04:29.000380+00:00
193338187,1768273469125380,14.5371298,121.373215,396.192,2026-01-13 03:04:29.125380+00:00
193472187,1768273469250380,14.5371299,121.3732149,396.538,2026-01-13 03:04:29.250380+00:00
193595187,1768273469375380,14.5371299,121.3732149,396.911,2026-01-13 03:04:29.375380+00:00
193719193,1768273469500380,14.53713,121.3732149,397.263,2026-01-13 03:04:29.500380+00:00
193839188,1768273469625380,14.53713,121.3732149,397.63,2026-01-13 03:04:29.625380+00:00
193972189,1768273469750380,14.53713,121.3732149,397.995,2026-01-13 03:04:29.750380+00:00
194096247,1768273469875380,14.53713,121.373215,398.346,2026-01-13 03:04:29.875380+00:00
194259189,1768273470000380,14.5371301,121.373215,398.694,2026-01-13 03:04:30.000380+00:00
194339194,1768273470125380,14.5371301,121.373215,399.067,2026-01-13 03:04:30.125380+00:00
194469187,1768273470250380,14.5371302,121.3732151,399.425,2026-01-13 03:04:30.250380+00:00
194593249,1768273470375380,14.5371302,121.3732151,399.781,2026-01-13 03:04:30.375380+00:00
194719256,1768273470500380,14.5371302,121.3732151,400.151,2026-01-13 03:04:30.500380+00:00
194839190,1768273470625380,14.5371303,121.3732151,400.514,2026-01-13 03:04:30.625380+00:00
194969186,1768273470750380,14.5371303,121.3732152,400.869,2026-01-13 03:04:30.750380+00:00
195095189,1768273470875380,14.5371303,121.3732152,401.235,2026-01-13 03:04:30.875380+00:00
195257479,1768273471000380,14.5371304,121.3732153,401.594,2026-01-13 03:04:31.000380+00:00
195344583,1768273471125380,14.5371304,121.3732152,401.951,2026-01-13 03:04:31.125380+00:00
195471187,1768273471250380,14.5371304,121.3732153,402.318,2026-01-13 03:04:31.250380+00:00
195593187,1768273471375380,14.5371305,121.3732153,402.658,2026-01-13 03:04:31.375380+00:00
195718187,1768273471500380,14.5371305,121.3732153,403.025,2026-01-13 03:04:31.500380+00:00
195842189,1768273471625380,14.5371305,121.3732153,403.369,2026-01-13 03:04:31.625380+00:00
195971187,1768273471750380,14.5371305,121.3732153,403.727,2026-01-13 03:04:31.750380+00:00
196096188,1768273471875380,14.5371305,121.3732153,404.08,2026-01-13 03:04:31.875380+00:00
196256188,1768273472000380,14.5371305,121.3732153,404.434,2026-01-13 03:04:32.000380+00:00
196344187,1768273472125380,14.5371305,121.3732154,404.811,2026-01-13 03:04:32.125380+00:00
196474186,1768273472250380,14.5371305,121.3732154,405.169,2026-01-13 03:04:32.250380+00:00
196594187,1768273472375380,14.5371305,121.3732154,405.51,2026-01-13 03:04:32.375380+00:00
196716187,1768273472500380,14.5371305,121.3732153,405.87,2026-01-13 03:04:32.500380+00:00
196841189,1768273472625380,14.5371304,121.3732153,406.212,2026-01-13 03:04:32.625380+00:00
196966257,1768273472750380,14.5371304,121.3732153,406.608,2026-01-13 03:04:32.750380+00:00
197093208,1768273472875380,14.5371303,121.3732153,406.949,2026-01-13 03:04:32.875380+00:00
197246247,1768273473000380,14.5371303,121.3732153,407.314,2026-01-13 03:04:33.000380+00:00
197343188,1768273473125380,14.5371302,121.3732153,407.678,2026-01-13 03:04:33.125380+00:00
197474187,1768273473250380,14.5371302,121.3732152,408.034,2026-01-13 03:04:33.250380+00:00
197597595,1768273473375380,14.5371302,121.3732152,408.385,2026-01-13 03:04:33.375380+00:00
197716186,1768273473500380,14.5371301,121.3732152,408.739,2026-01-13 03:04:33.500380+00:00
197844189,1768273473625380,14.5371301,121.3732152,409.114,2026-01-13 03:04:33.625380+00:00
197968188,1768273473750380,14.53713,121.3732152,409.473,2026-01-13 03:04:33.750380+00:00
198094189,1768273473875380,14.5371301,121.3732153,409.806,2026-01-13 03:04:33.875380+00:00
198249188,1768273474000380,14.53713,121.3732153,410.16,2026-01-13 03:04:34.000380+00:00
198343187,1768273474125380,14.53713,121.3732153,410.544,2026-01-13 03:04:34.125380+00:00
198472187,1768273474250380,14.53713,121.3732153,410.906,2026-01-13 03:04:34.250380+00:00
198595188,1768273474375380,14.53713,121.3732153,411.256,2026-01-13 03:04:34.375380+00:00
198716246,1768273474500380,14.53713,121.3732153,411.631,2026-01-13 03:04:34.500380+00:00
198843189,1768273474625380,14.53713,121.3732154,411.982,2026-01-13 03:04:34.625380+00:00
198971189,1768273474750380,14.53713,121.3732153,412.37,2026-01-13 03:04:34.750380+00:00
199095193,1768273474875380,14.5371299,121.3732153,412.741,2026-01-13 03:04:34.875380+00:00
199243194,1768273475000380,14.5371299,121.3732153,413.126,2026-01-13 03:04:35.000380+00:00
199342187,1768273475125380,14.5371298,121.3732153,413.479,2026-01-13 03:04:35.125380+00:00
199470187,1768273475250380,14.5371298,121.3732152,413.845,2026-01-13 03:04:35.250380+00:00
199591244,1768273475375380,14.5371298,121.3732153,414.214,2026-01-13 03:04:35.375380+00:00
199712187,1768273475500380,14.5371298,121.3732153,414.603,2026-01-13 03:04:35.500380+00:00
199839189,1768273475625380,14.5371298,121.3732153,414.972,2026-01-13 03:04:35.625380+00:00
199967514,1768273475750380,14.5371298,121.3732153,415.353,2026-01-13 03:04:35.750380+00:00
200094189,1768273475875380,14.5371298,121.3732153,415.726,2026-01-13 03:04:35.875380+00:00
200260189,1768273476000380,14.5371298,121.3732153,416.107,2026-01-13 03:04:36.000380+00:00
200344186,1768273476125380,14.5371298,121.3732153,416.49,2026-01-13 03:04:36.125380+00:00
200473250,1768273476250380,14.5371298,121.3732154,416.866,2026-01-13 03:04:36.250380+00:00
200596187,1768273476375380,14.5371298,121.3732154,417.252,2026-01-13 03:04:36.375380+00:00
200717448,1768273476500380,14.5371297,121.3732154,417.621,2026-01-13 03:04:36.500380+00:00
200843187,1768273476625380,14.5371298,121.3732154,417.998,2026-01-13 03:04:36.625380+00:00
200967427,1768273476750380,14.5371298,121.3732155,418.379,2026-01-13 03:04:36.750380+00:00
201094195,1768273476875380,14.5371297,121.3732154,418.74,2026-01-13 03:04:36.875380+00:00
201256187,1768273477000380,14.5371298,121.3732155,419.114,2026-01-13 03:04:37.000380+00:00
201343188,1768273477125380,14.5371298,121.3732154,419.481,2026-01-13 03:04:37.125380+00:00
201474251,1768273477250380,14.5371298,121.3732154,419.867,2026-01-13 03:04:37.250380+00:00
201594190,1768273477375380,14.5371299,121.3732154,420.228,2026-01-13 03:04:37.375380+00:00
201717400,1768273477500380,14.5371299,121.3732154,420.611,2026-01-13 03:04:37.500380+00:00
201841193,1768273477625380,14.5371299,121.3732154,420.983,2026-01-13 03:04:37.625380+00:00
201967423,1768273477750380,14.5371299,121.3732155,421.355,2026-01-13 03:04:37.750380+00:00
202092195,1768273477875380,14.5371299,121.3732154,421.724,2026-01-13 03:04:37.875380+00:00
202244255,1768273478000380,14.5371299,121.3732156,422.094,2026-01-13 03:04:38.000380+00:00
202341187,1768273478125380,14.5371299,121.3732156,422.461,2026-01-13 03:04:38.125380+00:00
202473187,1768273478250380,14.5371299,121.3732156,422.826,2026-01-13 03:04:38.250380+00:00
202596187,1768273478375380,14.5371298,121.3732157,423.213,2026-01-13 03:04:38.375380+00:00
202719189,1768273478500380,14.5371299,121.3732157,423.563,2026-01-13 03:04:38.500380+00:00
202843187,1768273478625380,14.5371299,121.3732157,423.945,2026-01-13 03:04:38.625380+00:00
202968194,1768273478750380,14.5371299,121.3732158,424.322,2026-01-13 03:04:38.750380+00:00
203092188,1768273478875380,14.5371299,121.3732158,424.687,2026-01-13 03:04:38.875380+00:00
203254272,1768273479000380,14.5371299,121.3732159,425.067,2026-01-13 03:04:39.000380+00:00
203342187,1768273479125380,14.5371299,121.3732158,425.449,2026-01-13 03:04:39.125380+00:00
203472193,1768273479250380,14.5371299,121.3732159,425.819,2026-01-13 03:04:39.250380+00:00
203592188,1768273479375380,14.53713,121.3732159,426.192,2026-01-13 03:04:39.375380+00:00
203719189,1768273479500380,14.5371299,121.3732159,426.565,2026-01-13 03:04:39.500380+00:00
203844186,1768273479625380,14.53713,121.373216,426.938,2026-01-13 03:04:39.625380+00:00
203969187,1768273479750380,14.5371299,121.3732159,427.317,2026-01-13 03:04:39.750380+00:00
204090192,1768273479875380,14.5371299,121.3732159,427.7,2026-01-13 03:04:39.875380+00:00
204258188,1768273480000380,14.5371299,121.3732159,428.077,2026-01-13 03:04:40.000380+00:00
204342189,1768273480125380,14.5371299,121.3732159,428.446,2026-01-13 03:04:40.125380+00:00
204469189,1768273480250380,14.5371298,121.3732159,428.834,2026-01-13 03:04:40.250380+00:00
204588190,1768273480375380,14.5371298,121.3732158,429.211,2026-01-13 03:04:40.375380+00:00
204716187,1768273480500380,14.5371298,121.3732158,429.591,2026-01-13 03:04:40.500380+00:00
204843195,1768273480625380,14.5371297,121.3732158,429.954,2026-01-13 03:04:40.625380+00:00
204977456,1768273480750380,14.5371297,121.3732158,430.335,2026-01-13 03:04:40.750380+00:00
205091189,1768273480875380,14.5371296,121.3732157,430.718,2026-01-13 03:04:40.875380+00:00
205268253,1768273481000380,14.5371295,121.3732157,431.091,2026-01-13 03:04:41.000380+00:00
205344187,1768273481125380,14.5371295,121.3732156,431.463,2026-01-13 03:04:41.125380+00:00
205475187,1768273481250380,14.5371294,121.3732156,431.853,2026-01-13 03:04:41.250380+00:00
205591186,1768273481375379,14.5371294,121.3732156,432.22,2026-01-13 03:04:41.375379+00:00
205719192,1768273481500379,14.5371294,121.3732155,432.593,2026-01-13 03:04:41.500379+00:00
205844279,1768273481625379,14.5371293,121.3732155,432.967,2026-01-13 03:04:41.625379+00:00
205968253,1768273481750379,14.5371293,121.3732155,433.349,2026-01-13 03:04:41.750379+00:00
206089187,1768273481875379,14.5371293,121.3732155,433.706,2026-01-13 03:04:41.875379+00:00
206255383,1768273482000379,14.5371293,121.3732155,434.084,2026-01-13 03:04:42.000379+00:00
206345189,1768273482125379,14.5371293,121.3732154,434.45,2026-01-13 03:04:42.125379+00:00
206472248,1768273482250379,14.5371293,121.3732155,434.825,2026-01-13 03:04:42.250379+00:00
206589187,1768273482375379,14.5371293,121.3732155,435.195,2026-01-13 03:04:42.375379+00:00
206717501,1768273482500379,14.5371293,121.3732155,435.562,2026-01-13 03:04:42.500379+00:00
206844186,1768273482625379,14.5371293,121.3732155,435.94,2026-01-13 03:04:42.625379+00:00
206967421,1768273482750379,14.5371293,121.3732154,436.306,2026-01-13 03:04:42.750379+00:00
207090187,1768273482875379,14.5371294,121.3732154,436.69,2026-01-13 03:04:42.875379+00:00
207257415,1768273483000379,14.5371294,121.3732154,437.064,2026-01-13 03:04:43.000379+00:00
207343188,1768273483125379,14.5371295,121.3732154,437.439,2026-01-13 03:04:43.125379+00:00
207472187,1768273483250379,14.5371296,121.3732154,437.825,2026-01-13 03:04:43.250379+00:00
207594273,1768273483375379,14.5371296,121.3732153,438.201,2026-01-13 03:04:43.375379+00:00
207719188,1768273483500379,14.5371297,121.3732153,438.577,2026-01-13 03:04:43.500379+00:00
207844250,1768273483625379,14.5371298,121.3732154,438.949,2026-01-13 03:04:43.625379+00:00
207971192,1768273483750379,14.5371299,121.3732154,439.32,2026-01-13 03:04:43.750379+00:00
208095187,1768273483875379,14.5371299,121.3732155,439.694,2026-01-13 03:04:43.875379+00:00
208254194,1768273484000379,14.5371299,121.3732156,440.065,2026-01-13 03:04:44.000379+00:00
208343186,1768273484125379,14.5371299,121.3732156,440.426,2026-01-13 03:04:44.125379+00:00
208470186,1768273484250379,14.5371298,121.3732156,440.808,2026-01-13 03:04:44.250379+00:00
208593254,1768273484375379,14.5371299,121.3732156,441.172,2026-01-13 03:04:44.375379+00:00
208719285,1768273484500379,14.5371298,121.3732157,441.528,2026-01-13 03:04:44.500379+00:00
208843221,1768273484625379,14.5371298,121.3732157,441.905,2026-01-13 03:04:44.625379+00:00
208966187,1768273484750379,14.5371297,121.3732157,442.263,2026-01-13 03:04:44.750379+00:00
209092193,1768273484875379,14.5371297,121.3732157,442.618,2026-01-13 03:04:44.875379+00:00
209247463,1768273485000379,14.5371297,121.3732156,442.991,2026-01-13 03:04:45.000379+00:00
209343187,1768273485125379,14.5371296,121.3732155,443.372,2026-01-13 03:04:45.125379+00:00
209466188,1768273485250379,14.5371296,121.3732154,443.736,2026-01-13 03:04:45.250379+00:00
209592190,1768273485375379,14.5371295,121.3732154,444.1,2026-01-13 03:04:45.375379+00:00
209718194,1768273485500379,14.5371295,121.3732153,444.476,2026-01-13 03:04:45.500379+00:00
209842187,1768273485625379,14.5371295,121.3732152,444.839,2026-01-13 03:04:45.625379+00:00
209964190,1768273485750379,14.5371294,121.3732152,445.205,2026-01-13 03:04:45.750379+00:00
210094186,1768273485875379,14.5371294,121.3732152,445.573,2026-01-13 03:04:45.875379+00:00
210267420,1768273486000379,14.5371294,121.3732152,445.945,2026-01-13 03:04:46.000379+00:00
210344189,1768273486125379,14.5371293,121.3732152,446.305,2026-01-13 03:04:46.125379+00:00
210469252,1768273486250379,14.5371293,121.3732152,446.678,2026-01-13 03:04:46.250379+00:00
210595262,1768273486375379,14.5371293,121.3732152,447.04,2026-01-13 03:04:46.375379+00:00
210718193,1768273486500379,14.5371292,121.3732152,447.405,2026-01-13 03:04:46.500379+00:00
210843193,1768273486625379,14.5371292,121.3732152,447.771,2026-01-13 03:04:46.625379+00:00
210964188,1768273486750379,14.5371291,121.3732153,448.151,2026-01-13 03:04:46.750379+00:00
211095189,1768273486875379,14.5371291,121.3732152,448.507,2026-01-13 03:04:46.875379+00:00
211246252,1768273487000379,14.5371291,121.3732153,448.893,2026-01-13 03:04:47.000379+00:00
211346187,1768273487125379,14.5371291,121.3732152,449.245,2026-01-13 03:04:47.125379+00:00
211467451,1768273487250379,14.537129,121.3732153,449.605,2026-01-13 03:04:47.250379+00:00
211595187,1768273487375379,14.537129,121.3732152,449.96,2026-01-13 03:04:47.375379+00:00
211718189,1768273487500379,14.5371291,121.3732153,450.29,2026-01-13 03:04:47.500379+00:00
211843189,1768273487625379,14.537129,121.3732153,450.63,2026-01-13 03:04:47.625379+00:00
211964186,1768273487750379,14.5371291,121.3732153,450.979,2026-01-13 03:04:47.750379+00:00
212095193,1768273487875379,14.537129,121.3732154,451.332,2026-01-13 03:04:47.875379+00:00
212257303,1768273488000379,14.5371291,121.3732154,451.672,2026-01-13 03:04:48.000379+00:00
212345387,1768273488125379,14.537129,121.3732155,452.014,2026-01-13 03:04:48.125379+00:00
212471244,1768273488250379,14.5371291,121.3732155,452.347,2026-01-13 03:04:48.250379+00:00
212597544,1768273488375379,14.5371291,121.3732156,452.635,2026-01-13 03:04:48.375379+00:00
212722189,1768273488500379,14.5371291,121.3732157,452.913,2026-01-13 03:04:48.500379+00:00
212845186,1768273488625379,14.5371291,121.3732157,453.17,2026-01-13 03:04:48.625379+00:00
212967499,1768273488750379,14.5371292,121.3732157,453.412,2026-01-13 03:04:48.750379+00:00
213095187,1768273488875379,14.5371292,121.3732158,453.626,2026-01-13 03:04:48.875379+00:00
213250193,1768273489000379,14.5371293,121.3732159,453.839,2026-01-13 03:04:49.000379+00:00
213344188,1768273489125379,14.5371293,121.3732159,454.021,2026-01-13 03:04:49.125379+00:00
213472246,1768273489250379,14.5371294,121.3732158,454.189,2026-01-13 03:04:49.250379+00:00
213593188,1768273489375379,14.5371294,121.3732159,454.361,2026-01-13 03:04:49.375379+00:00
213719187,1768273489500379,14.5371294,121.3732157,454.496,2026-01-13 03:04:49.500379+00:00
213843248,1768273489625379,14.5371294,121.3732158,454.65,2026-01-13 03:04:49.625379+00:00
213970192,1768273489750379,14.5371295,121.3732157,454.773,2026-01-13 03:04:49.750379+00:00
214096187,1768273489875379,14.5371294,121.3732156,454.892,2026-01-13 03:04:49.875379+00:00
214254193,1768273490000379,14.5371294,121.3732155,455.004,2026-01-13 03:04:50.000379+00:00
214343187,1768273490125379,14.5371294,121.3732155,455.114,2026-01-13 03:04:50.125379+00:00
214473252,1768273490250379,14.5371295,121.3732154,455.213,2026-01-13 03:04:50.250379+00:00
214597303,1768273490375379,14.5371295,121.3732154,455.314,2026-01-13 03:04:50.375379+00:00
214722186,1768273490500379,14.5371294,121.3732153,455.396,2026-01-13 03:04:50.500379+00:00
214843189,1768273490625379,14.5371294,121.3732153,455.49,2026-01-13 03:04:50.625379+00:00
214969187,1768273490750379,14.5371295,121.3732153,455.568,2026-01-13 03:04:50.750379+00:00
215095188,1768273490875379,14.5371294,121.3732152,455.622,2026-01-13 03:04:50.875379+00:00
215270186,1768273491000379,14.5371294,121.3732153,455.705,2026-01-13 03:04:51.000379+00:00
215343194,1768273491125379,14.5371293,121.3732152,455.783,2026-01-13 03:04:51.125379+00:00
215476189,1768273491250379,14.5371293,121.3732152,455.807,2026-01-13 03:04:51.250379+00:00
215595192,1768273491375379,14.5371293,121.3732152,455.893,2026-01-13 03:04:51.375379+00:00
215718189,1768273491500379,14.5371293,121.3732152,455.918,2026-01-13 03:04:51.500379+00:00
215841188,1768273491625379,14.5371293,121.3732152,455.972,2026-01-13 03:04:51.625379+00:00
215968194,1768273491750379,14.5371291,121.3732151,456.01,2026-01-13 03:04:51.750379+00:00
216092188,1768273491875379,14.5371289,121.3732148,456.068,2026-01-13 03:04:51.875379+00:00
216250187,1768273492000379,14.5371289,121.3732144,456.141,2026-01-13 03:04:52.000379+00:00
216339186,1768273492125379,14.5371288,121.3732137,456.188,2026-01-13 03:04:52.125379+00:00
216470186,1768273492250379,14.537128699999998,121.3732127,456.237,2026-01-13 03:04:52.250379+00:00
216595189,1768273492375379,14.5371288,121.3732112,456.285,2026-01-13 03:04:52.375379+00:00
216720818,1768273492500379,14.5371288,121.3732094,456.319,2026-01-13 03:04:52.500379+00:00
216841188,1768273492625379,14.5371289,121.3732071,456.351,2026-01-13 03:04:52.625379+00:00
216969190,1768273492750379,14.5371291,121.3732044,456.37,2026-01-13 03:04:52.750379+00:00
217095188,1768273492875379,14.5371293,121.3732012,456.391,2026-01-13 03:04:52.875379+00:00
217260187,1768273493000379,14.5371295,121.3731976,456.391,2026-01-13 03:04:53.000379+00:00
217343255,1768273493125379,14.5371299,121.3731936,456.392,2026-01-13 03:04:53.125379+00:00
217474186,1768273493250379,14.5371301,121.3731893,456.409,2026-01-13 03:04:53.250379+00:00
217595397,1768273493375379,14.5371304,121.3731848,456.416,2026-01-13 03:04:53.375379+00:00
217719186,1768273493500379,14.5371306,121.37318,456.443,2026-01-13 03:04:53.500379+00:00
217841186,1768273493625379,14.5371308,121.3731752,456.441,2026-01-13 03:04:53.625379+00:00
217971189,1768273493750379,14.5371308,121.3731703,456.465,2026-01-13 03:04:53.750379+00:00
218096187,1768273493875379,14.5371308,121.3731655,456.503,2026-01-13 03:04:53.875379+00:00
218251194,1768273494000379,14.5371307,121.3731606,456.506,2026-01-13 03:04:54.000379+00:00
218339186,1768273494125379,14.5371307,121.3731559,456.548,2026-01-13 03:04:54.125379+00:00
218469186,1768273494250379,14.5371304,121.3731511,456.555,2026-01-13 03:04:54.250379+00:00
218592186,1768273494375379,14.5371303,121.3731464,456.581,2026-01-13 03:04:54.375379+00:00
218717425,1768273494500379,14.5371301,121.3731419,456.596,2026-01-13 03:04:54.500379+00:00
218840186,1768273494625379,14.5371299,121.3731374,456.625,2026-01-13 03:04:54.625379+00:00
218967681,1768273494750379,14.5371297,121.3731329,456.655,2026-01-13 03:04:54.750379+00:00
219094187,1768273494875379,14.5371296,121.3731285,456.666,2026-01-13 03:04:54.875379+00:00
219259186,1768273495000379,14.5371294,121.3731242,456.702,2026-01-13 03:04:55.000379+00:00
